Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
vehicle,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,64.0,21.0,0.0,75.29411764705883,24.705882352941178,0.0,0.6704818165035997,0.12297959459582222,0.31359494510170255,32.80515307198873,72.42897337967399,169.96125295871465,169.44884352664985,0.5124094320647998,1.9995441524554665,1.9935158061958806,0.00602834625958588,121.78682294996578,1.4327861523525387,6092.293765597904,0.5454545454545454,12.0,0.1746031746031746,11.0,0.8253968253968254,52.0,0.45454545454545453,10.0,0.5217391304347826,0.5454545454545454,0.5333333333333332,0.36561309401394426,0.740981240981241,0.6485358484662712,0.7529411764705882,0.0855380934425052,0.9144619065574948,0.24705882352941178,0.7540579710144929,0.7529411764705882,0.753073749068544,0.6677717281711916,0.893273495295554,0.7960457018980556,0.7601058801285687,0.7529411764705882,0.906,0.001,0.90625,0.0,906.25,0.0,29707.0,139930.0,17574.0,85.88235294117646,31.764705882352942,?
vehicle,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,70.0,15.0,0.0,82.3529411764706,17.647058823529413,0.0,0.7646733111849391,0.11984377242170362,0.29158973415085065,31.968663679040347,67.34657373303278,169.96125295871465,140.10639836280194,29.854854595912713,1.9995441524554665,1.6483105689741404,0.35123358348132605,124.38111462025778,1.463307230826562,6222.071245510947,0.5909090909090909,13.0,0.07936507936507936,5.0,0.9206349206349206,58.0,0.4090909090909091,9.0,0.7222222222222222,0.5909090909090909,0.65,0.5483918175533404,0.823953823953824,0.6739595149934461,0.8235294117647058,0.060640217625511736,0.9393597823744883,0.17647058823529413,0.819366297243535,0.8235294117647058,0.8188979307137875,0.7608187966102431,0.9228791388350213,0.8524804409015554,0.8234189723320159,0.8235294117647058,0.872,0.0,0.875,0.0,875.0,0.0,29707.0,139930.0,17574.0,88.23529411764706,35.294117647058826,?
vehicle,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,64.0,21.0,0.0,75.29411764705883,24.705882352941178,0.0,0.6701164294954722,0.1367536415307921,0.32528232029653426,36.483908919686336,75.1386041801737,169.91182365398836,118.81408525769403,51.09773839629433,1.9989626312233926,1.397812767737577,0.6011498634858157,116.61750059223245,1.3719705952027346,5833.532539620848,0.47619047619047616,10.0,0.09375,6.0,0.90625,58.0,0.5238095238095238,11.0,0.625,0.47619047619047616,0.5405405405405405,0.42196744667385183,0.8459821428571429,0.5858683821844933,0.7529411764705882,0.08380961358902535,0.9161903864109746,0.24705882352941178,0.7605742296918767,0.7529411764705882,0.7517231485931896,0.6730187926838439,0.9178114899806076,0.804523421815308,0.7526932746700188,0.7529411764705882,0.885,0.0,0.875,0.0,875.0,0.0,29707.0,139930.0,17574.0,89.41176470588235,34.411764705882355,?
vehicle,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,63.0,22.0,0.0,74.11764705882354,25.88235294117647,0.0,0.6548541897379108,0.14832980361533088,0.3262917071793138,39.572262826786805,75.37176754847694,169.91182365398836,177.8138616286232,-7.902037974634823,1.9989626312233926,2.091927783866155,-0.09296515264276262,113.63103374976545,1.3368356911737111,5684.141141112429,0.5238095238095238,11.0,0.125,8.0,0.875,56.0,0.47619047619047616,10.0,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.41287290887764905,0.7752976190476191,0.5626904649126517,0.7411764705882353,0.08693349134525605,0.9130665086547439,0.25882352941176473,0.7315306401320669,0.7411764705882353,0.7353308144963413,0.6497261254653468,0.8858801084536378,0.7556886765381203,0.7370754891103729,0.7411764705882353,0.873,0.001,0.875,0.0,875.0,0.0,29707.0,139930.0,17574.0,83.52941176470588,35.88235294117647,?
vehicle,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,61.0,24.0,0.0,71.76470588235294,28.235294117647058,0.0,0.6232686980609419,0.15273259798351502,0.34517431124205034,40.746865176843926,79.73355552166737,169.91182365398836,135.5254090087327,34.386414645255655,1.9989626312233926,1.594416576573326,0.40454605465006654,110.26189893959682,1.2971988110540802,5515.607623881508,0.3333333333333333,7.0,0.109375,7.0,0.890625,57.0,0.6666666666666666,14.0,0.5,0.3333333333333333,0.4,0.2604196009224362,0.8244047619047619,0.5694149865778879,0.7176470588235294,0.09539812719959777,0.9046018728004022,0.2823529411764706,0.7126708074534162,0.7176470588235294,0.7071695655006189,0.6198722322978825,0.9127736479207068,0.7873593881717663,0.7087486157253599,0.7176470588235294,0.901,0.0,0.890625,0.0,890.625,0.0,29707.0,139930.0,17574.0,85.88235294117646,33.8235294117647,?
vehicle,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,64.0,21.0,0.0,75.29411764705883,24.705882352941178,0.0,0.669750231267345,0.13525804674968075,0.33748910867175297,36.08490569634227,77.95831180892083,169.91182365398836,148.37671916756986,21.535104486418504,1.9989626312233926,1.7456084607949396,0.253354170428453,116.27129438774638,1.3678975810323104,5816.214339959291,0.5238095238095238,11.0,0.109375,7.0,0.890625,57.0,0.47619047619047616,10.0,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.4375038779850917,0.8511904761904762,0.6654746931170593,0.7529411764705882,0.08453839869281045,0.9154616013071896,0.24705882352941178,0.7673202614379085,0.7529411764705882,0.7545505604694497,0.6758301810010975,0.9162684047978166,0.8245612549696858,0.7554395225202679,0.7529411764705882,0.874,0.0,0.875,0.0,875.0,0.0,29707.0,139930.0,17574.0,81.17647058823529,32.64705882352941,?
vehicle,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,65.0,19.0,0.0,77.38095238095238,22.61904761904762,0.0,0.6981274825042558,0.11977254363563086,0.3014373508252317,31.950600309657947,69.62323395586814,167.9513462033343,95.29814906374835,72.65319713958596,1.9994207881349322,1.1345017745684327,0.8649190135664995,121.8525674161198,1.4506258025728547,6095.553315655019,0.7142857142857143,15.0,0.12698412698412698,8.0,0.873015873015873,55.0,0.2857142857142857,6.0,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.5703116736349898,0.8692365835222978,0.725350150107467,0.7738095238095238,0.07592485919098821,0.9240751408090118,0.2261904761904762,0.7692041925465839,0.7738095238095238,0.7674314615803978,0.6961080603822032,0.9401211201326408,0.8589348455718958,0.7675074494223431,0.7738095238095238,0.875,0.0,0.875,0.0,875.0,0.0,29707.0,140111.0,17393.0,90.47619047619048,33.333333333333336,?
vehicle,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,63.0,21.0,0.0,75.0,25.0,0.0,0.6667296429246174,0.1265064932014778,0.3009556987970474,33.74695300079145,69.51198638899633,167.9513462033343,135.49062734009354,32.46071886324077,1.9994207881349322,1.6129836588106374,0.3864371293242949,119.54528324608583,1.423158133881974,5980.133723183237,0.6190476190476191,13.0,0.1746031746031746,11.0,0.8253968253968254,52.0,0.38095238095238093,8.0,0.5416666666666666,0.6190476190476191,0.5777777777777778,0.4260064336151292,0.8503401360544217,0.686027432157298,0.75,0.08258928571428571,0.9174107142857143,0.25,0.737694099378882,0.75,0.7389442598744925,0.6614359307292934,0.9138499149659864,0.8205917534773749,0.7381136950904392,0.75,0.917,0.001,0.921875,0.0,921.875,0.0,29707.0,140111.0,17393.0,90.47619047619048,37.20238095238095,?
vehicle,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,60.0,24.0,0.0,71.42857142857143,28.571428571428573,0.0,0.6187594553706506,0.1444217431326876,0.33027861854637725,38.52603652548524,76.28472538894992,167.9513462033343,121.60933940613437,46.34200679719994,1.9994207881349322,1.4477302310254092,0.5516905571095231,110.76984260936248,1.3186886024924105,5541.151045971,0.5238095238095238,11.0,0.1746031746031746,11.0,0.8253968253968254,52.0,0.47619047619047616,10.0,0.5,0.5238095238095238,0.5116279069767442,0.3439179697143973,0.7868480725623582,0.582898590811999,0.7142857142857143,0.09575012800819252,0.9042498719918074,0.2857142857142857,0.7147256728778467,0.7142857142857143,0.714097750739838,0.6189742261792246,0.9053227025577255,0.7772110741977465,0.7145861512282385,0.7142857142857143,0.883,0.0,0.875,0.0,875.0,0.0,29707.0,140111.0,17393.0,90.47619047619048,35.714285714285715,?
vehicle,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,59.0,25.0,0.0,70.23809523809524,29.761904761904763,0.0,0.603024574669187,0.1494086261171097,0.3419795368245211,39.8679106677973,79.01310227459571,167.83080791339634,142.98694912565443,24.843858787741908,1.9979858084928135,1.7022255848292194,0.29576022366359417,110.73951133717419,1.3183275159187404,5539.190512069335,0.5714285714285714,12.0,0.15873015873015872,10.0,0.8412698412698413,53.0,0.42857142857142855,9.0,0.5454545454545454,0.5714285714285714,0.5581395348837208,0.40644850966246954,0.817838246409675,0.5976466047026657,0.7023809523809523,0.10081334436173146,0.8991866556382685,0.2976190476190476,0.6923821548821548,0.7023809523809523,0.6954222330865405,0.5967817317738535,0.9026694162638863,0.7799948521768227,0.6998749060174743,0.7023809523809523,0.892,0.0,0.890625,0.0,890.625,0.0,29707.0,140111.0,17393.0,84.52380952380952,35.416666666666664,?
vehicle,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,63.0,22.0,0.0,74.11764705882354,25.88235294117647,0.0,0.6544715447154472,0.12542662023042045,0.30842493616808986,33.458590336737366,71.23651357784166,169.95313031429714,95.54294177248325,74.4101885418139,1.9994485919329075,1.1240346090880382,0.8754139828448694,120.98832118638889,1.4233920139575162,6052.320334898192,0.6818181818181818,15.0,0.1746031746031746,11.0,0.8253968253968254,52.0,0.3181818181818182,7.0,0.5769230769230769,0.6818181818181818,0.6249999999999999,0.4821265299903825,0.8823953823953824,0.6807354467654548,0.7411764705882353,0.08742189183365652,0.9125781081663435,0.25882352941176473,0.7493802379251295,0.7411764705882353,0.7435413378231437,0.6578236963332774,0.9289261473820298,0.8232830005307703,0.7442568574836017,0.7411764705882353,0.883,0.0,0.859375,0.0,859.375,0.0,29707.0,139930.0,17574.0,85.88235294117646,33.8235294117647,?
vehicle,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,65.0,20.0,0.0,76.47058823529412,23.529411764705884,0.0,0.6865781710914454,0.13823172028554148,0.3186179850662414,36.885049085179276,73.6146147898558,169.8325920243592,136.12397340619228,33.70861861816692,1.998030494404226,1.6014585106610857,0.3965719837431403,117.04519981486942,1.3770023507631697,5854.600519779786,0.6363636363636364,14.0,0.12698412698412698,8.0,0.873015873015873,55.0,0.36363636363636365,8.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5093795093795094,0.8477633477633477,0.6875865261066972,0.7647058823529411,0.07928019692725574,0.9207198030727441,0.23529411764705882,0.7545893719806763,0.7647058823529411,0.7563585434173671,0.6796055037578796,0.9069773363891009,0.8082216248063102,0.7614177489177489,0.7647058823529411,0.893,0.0,0.890625,0.0,890.625,0.0,29707.0,139930.0,17574.0,87.05882352941177,35.294117647058826,?
vehicle,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,66.0,19.0,0.0,77.6470588235294,22.352941176470587,0.0,0.701478743068392,0.12849210933050817,0.3055140599385547,34.27985069528913,70.57223399130281,169.91182365398888,139.36548997657542,30.546333677413458,1.9989626312233986,1.6395939997244167,0.35936863149898185,120.75961165705607,1.4207013136124242,6040.7324843689485,0.42857142857142855,9.0,0.09375,6.0,0.90625,58.0,0.5714285714285714,12.0,0.6,0.42857142857142855,0.5,0.37880720420707903,0.7619047619047619,0.5749451909263661,0.7764705882352941,0.07608139409609997,0.9239186059039001,0.2235294117647059,0.7823123732251521,0.7764705882352941,0.7724122207022345,0.7036069168835275,0.9029347123464772,0.7929294072977996,0.7733527131782947,0.7764705882352941,0.857,0.0,0.84375,0.0,843.75,0.0,29707.0,139930.0,17574.0,89.41176470588235,37.05882352941177,?
vehicle,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,59.0,26.0,0.0,69.41176470588235,30.58823529411765,0.0,0.5924013279232755,0.16114591868147826,0.3318559311261007,42.9914183940063,76.65707570886612,169.91182365398888,124.99457722804075,44.91724642594812,1.9989626312233986,1.47052443797695,0.5284381932464485,108.89429915230765,1.2811094017918547,5447.196469296522,0.5714285714285714,12.0,0.171875,11.0,0.828125,53.0,0.42857142857142855,9.0,0.5217391304347826,0.5714285714285714,0.5454545454545454,0.3878956315011653,0.8296130952380952,0.6236934389105967,0.6941176470588235,0.10311108417726064,0.8968889158227393,0.3058823529411765,0.7022811232529902,0.6941176470588235,0.6953195823784059,0.5939049909561201,0.9069412572721396,0.7727974924264184,0.6994588744588744,0.6941176470588235,0.898,0.001,0.890625,0.0,890.625,0.0,29707.0,139930.0,17574.0,88.23529411764706,38.8235294117647,?
vehicle,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,62.0,23.0,0.0,72.94117647058823,27.058823529411764,0.0,0.6385653540395636,0.15031636678293553,0.3275810576396279,40.102249369439704,75.66960111594149,169.91182365398888,143.26456465045058,26.647259003538295,1.9989626312233986,1.6854654664758892,0.3134971647475093,112.21313522415191,1.320154532048846,5613.213903390462,0.47619047619047616,10.0,0.125,8.0,0.875,56.0,0.5238095238095238,11.0,0.5555555555555556,0.47619047619047616,0.5128205128205129,0.37073937236797716,0.7566964285714286,0.4732571753088076,0.7294117647058823,0.09201860231271995,0.9079813976872799,0.27058823529411763,0.7481586657651565,0.7294117647058823,0.7337958951144163,0.6466033601929033,0.8948074678589384,0.7840310187560959,0.7349425600199594,0.7294117647058823,0.901,0.0,0.90625,0.0,906.25,0.0,29707.0,139930.0,17574.0,88.23529411764706,37.35294117647059,?
vehicle,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,64.0,21.0,0.0,75.29411764705883,24.705882352941178,0.0,0.6704818165035997,0.13878857295531985,0.328535667366303,37.02679941912189,75.8901112326112,169.91182365398888,133.03424977635476,36.87757387763412,1.9989626312233986,1.5651088208982913,0.4338538103251073,116.32796724831468,1.368564320568408,5819.049274463628,0.5714285714285714,12.0,0.15625,10.0,0.84375,54.0,0.42857142857142855,9.0,0.5454545454545454,0.5714285714285714,0.5581395348837208,0.40883959503849804,0.8422619047619048,0.5215818316577253,0.7529411764705882,0.08330595058536235,0.9166940494146376,0.24705882352941178,0.7453888732526502,0.7529411764705882,0.7478739593200964,0.6662559671603012,0.8919695827048768,0.7638041960590252,0.7503116599669535,0.7529411764705882,0.906,0.001,0.859375,0.0,859.375,0.0,29707.0,139930.0,17574.0,85.88235294117646,34.11764705882353,?
vehicle,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,58.0,26.0,0.0,69.04761904761905,30.952380952380953,0.0,0.5873795579066692,0.15249910281179993,0.3532625959731864,40.67991489292504,81.59147702444132,167.95946884775242,209.88794591460822,-41.928477066855805,1.999517486282767,2.498666022792955,-0.49914853651018815,108.26780364464602,1.288902424341024,5416.014941260172,0.5238095238095238,11.0,0.19047619047619047,12.0,0.8095238095238095,51.0,0.47619047619047616,10.0,0.4782608695652174,0.5238095238095238,0.5,0.3236904093603996,0.7535903250188964,0.5294400891357097,0.6904761904761905,0.10523073476702509,0.8947692652329751,0.30952380952380953,0.6844148414514547,0.6904761904761905,0.6848595848595849,0.5823611639166772,0.8739144067125059,0.7488966911514778,0.690491452991453,0.6904761904761905,0.941,0.0,0.9375,0.0,937.5,0.0,29707.0,140111.0,17393.0,82.14285714285714,32.73809523809524,?
vehicle,8,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,66.0,18.0,0.0,78.57142857142857,21.428571428571427,0.0,0.7143396939353863,0.12822432094733452,0.3157591430299921,34.20449279480655,72.92947274198364,167.95946884775242,167.6979013835817,0.2615674641707244,1.999517486282767,1.9964035878997821,0.0031138983829848144,119.09027694368986,1.417741392186784,5957.400977698062,0.6666666666666666,14.0,0.09523809523809523,6.0,0.9047619047619048,57.0,0.3333333333333333,7.0,0.7,0.6666666666666666,0.6829268292682926,0.5809475019311126,0.8677248677248677,0.7477798441187709,0.7857142857142857,0.07272465437788019,0.9272753456221198,0.21428571428571427,0.7780489007197081,0.7857142857142857,0.7808095891719583,0.709284285655891,0.9111882208080365,0.834334627817717,0.7844736564248759,0.7857142857142857,0.918,0.0,0.921875,0.0,921.875,0.0,29707.0,140111.0,17393.0,84.52380952380952,33.035714285714285,?
vehicle,8,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,65.0,19.0,0.0,77.38095238095238,22.61904761904762,0.0,0.6982416335791265,0.13484166751844562,0.30019230599690067,35.9704494301813,69.3356649232611,167.9513462033344,93.19979675030338,74.75154945303102,1.9994207881349333,1.109521389884564,0.8898993982503692,117.91066147401779,1.403698350881164,5898.36339717488,0.5714285714285714,12.0,0.12698412698412698,8.0,0.873015873015873,55.0,0.42857142857142855,9.0,0.6,0.5714285714285714,0.5853658536585366,0.45184805705753195,0.798941798941799,0.6030423366602572,0.7738095238095238,0.07566084229390681,0.9243391577060931,0.2261904761904762,0.7700828157349897,0.7738095238095238,0.7717382888114594,0.6966186510409523,0.9143865207373272,0.7977684641493484,0.7719367015098723,0.7738095238095238,0.899,0.0,0.890625,0.0,890.625,0.0,29707.0,140111.0,17393.0,90.47619047619048,37.5,?
vehicle,8,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,762.0,84.0,63.0,21.0,0.0,75.0,25.0,0.0,0.6667925953910087,0.14152854609500193,0.32336255614152304,37.7542454341196,74.68731674152014,167.9513462033344,166.64645637648167,1.3048898268527296,1.9994207881349333,1.9838863854343056,0.015534402700627734,114.77017196162673,1.3663115709717468,5741.263537352784,0.5714285714285714,12.0,0.14285714285714285,9.0,0.8571428571428571,54.0,0.42857142857142855,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7876039304610734,0.5641832359286576,0.75,0.08234126984126984,0.9176587301587301,0.25,0.746186117467582,0.75,0.7465808416389813,0.6655015001778695,0.8782714474678761,0.7232353100849143,0.7454734219269104,0.75,0.889,0.0,0.890625,0.0,890.625,0.0,29707.0,140111.0,17393.0,85.71428571428571,34.523809523809526,?
vehicle,9,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,60.0,25.0,0.0,70.58823529411765,29.41176470588235,0.0,0.6072088724584105,0.17178145995498753,0.37544076986028196,45.82882816818698,86.72495748897295,169.9118236539883,217.859136180869,-47.947312526880694,1.998962631223392,2.5630486609514,-0.5640860297280081,102.411569745394,1.2048419970046353,5122.91226882287,0.2857142857142857,6.0,0.078125,5.0,0.921875,59.0,0.7142857142857143,15.0,0.5454545454545454,0.2857142857142857,0.37499999999999994,0.2667425916761517,0.6398809523809523,0.4131695369705564,0.7058823529411765,0.10049086942469294,0.8995091305753071,0.29411764705882354,0.6963480826431704,0.7058823529411765,0.687547921129236,0.6008304009806245,0.8494966961143431,0.699327298799335,0.6900151727357609,0.7058823529411765,0.868,0.0,0.859375,0.0,859.375,0.0,29707.0,139930.0,17574.0,76.47058823529412,33.8235294117647,?
vehicle,9,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,59.0,26.0,0.0,69.41176470588235,30.58823529411765,0.0,0.592175678169404,0.15089202260847642,0.3418938319679174,40.25582608208165,78.97578106446467,169.9118236539883,109.59443714016612,60.317386513822186,1.998962631223392,1.289346319296072,0.7096163119273198,109.204507972003,1.2847589173176823,5462.713979400753,0.42857142857142855,9.0,0.203125,13.0,0.796875,51.0,0.5714285714285714,12.0,0.4090909090909091,0.42857142857142855,0.4186046511627907,0.22200429623058227,0.8102678571428571,0.5558957702970858,0.6941176470588235,0.10261505243122888,0.8973849475687712,0.3058823529411765,0.6806213394448688,0.6941176470588235,0.6855383682487274,0.5852784785850309,0.9086920473317531,0.7896670743714592,0.687988914646477,0.6941176470588235,0.879,0.0,0.875,0.0,875.0,0.0,29707.0,139930.0,17574.0,87.05882352941177,36.470588235294116,?
vehicle,9,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 75.0\" -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a',-4523450618538717400,2.01710230257E7,761.0,85.0,68.0,17.0,0.0,80.0,20.0,0.0,0.7331486611265005,0.11677883172648053,0.30805813051950803,31.154916335423266,71.15990168936403,169.9118236539883,186.9512900641006,-17.039466410112283,1.998962631223392,2.199426941930595,-0.20046431070720333,124.37898034352605,1.4632821216885419,6221.783397809755,0.6666666666666666,14.0,0.125,8.0,0.875,56.0,0.3333333333333333,7.0,0.6363636363636364,0.6666666666666666,0.6511627906976744,0.5333964609104419,0.8087797619047619,0.5738614371885076,0.8,0.06785714285714287,0.9321428571428572,0.2,0.7980035650623886,0.8,0.797930870255857,0.7314369677551468,0.8842232726423903,0.7666468267154359,0.8002727808086756,0.8,0.875,0.001,0.859375,0.0,859.375,0.0,29707.0,139930.0,17574.0,84.70588235294117,31.176470588235293,?
